periodo,cole_mcpio_ubicacion,estrato_num,edu_madre_num,edu_padre_num,indice_activos,fami_tienecomputador,fami_tieneinternet,fami_tieneautomovil,fami_tienelavadora,es_privado,es_urbano,cole_bilingue,genero_num,punt_matematicas,punt_lectura_critica,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles,punt_global,bajo_rendimiento,desemp_ingles
20162,LA DORADA,2,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,35.0,34.0,42.0,44.0,37.0,193.0,1,A-
20162,MANZANARES,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,57.0,57.0,61.0,50.0,54.0,281.0,0,A1
20162,ANSERMA,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,40.0,42.0,40.0,41.0,36.0,201.0,1,A-
20162,SAMANA,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,43.0,34.0,49.0,40.0,44.0,209.0,1,A-
20162,SUPIA,1,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,46.0,57.0,48.0,51.0,46.0,252.0,0,A-
20162,CHINCHINA,1,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,62.0,52.0,49.0,55.0,49.0,270.0,0,A1
20162,LA DORADA,2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,58.0,55.0,52.0,54.0,48.0,271.0,0,A1
20162,SALAMINA,2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,60.0,55.0,57.0,61.0,46.0,285.0,0,A-
20162,LA DORADA,2,4.0,6.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,49.0,47.0,42.0,42.0,33.0,220.0,1,A-
20162,SALAMINA,3,9.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,56.0,63.0,63.0,59.0,61.0,301.0,0,A2
20162,VILLAMARIA,2,8.0,1.0,3.0,1.0,1.0,1.0,0.0,0,1,,1.0,55.0,51.0,53.0,41.0,42.0,246.0,0,A-
20162,VILLAMARIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,34.0,36.0,43.0,44.0,37.0,195.0,1,A-
20162,LA DORADA,2,4.0,6.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,79.0,79.0,75.0,77.0,76.0,386.0,0,B1
20162,CHINCHINA,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,,1.0,36.0,30.0,41.0,42.0,44.0,188.0,1,A-
20162,MANIZALES,1,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,35.0,47.0,50.0,44.0,36.0,217.0,1,A-
20162,VILLAMARIA,3,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,45.0,48.0,34.0,40.0,46.0,210.0,1,A-
20162,CHINCHINA,3,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,61.0,49.0,57.0,55.0,48.0,275.0,0,A1
20162,VICTORIA,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,54.0,61.0,57.0,58.0,61.0,289.0,0,A2
20162,SAMANA,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,54.0,62.0,62.0,64.0,59.0,302.0,0,A2
20162,VILLAMARIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,49.0,35.0,48.0,45.0,52.0,224.0,1,A1
20162,RIOSUCIO,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,41.0,46.0,51.0,38.0,50.0,221.0,1,A1
20162,RIOSUCIO,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,35.0,49.0,45.0,42.0,41.0,214.0,1,A-
20162,CHINCHINA,2,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,59.0,57.0,51.0,49.0,51.0,269.0,0,A1
20162,MANIZALES,3,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,54.0,59.0,56.0,47.0,54.0,270.0,0,A1
20162,FILADELFIA,2,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,40.0,57.0,47.0,56.0,42.0,246.0,0,A-
20162,LA DORADA,1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,55.0,57.0,55.0,54.0,46.0,272.0,0,A-
20162,MANIZALES,2,4.0,3.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,62.0,72.0,69.0,68.0,70.0,339.0,0,B1
20162,LA DORADA,2,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,,1.0,39.0,41.0,44.0,42.0,43.0,208.0,1,A-
20162,ANSERMA,2,3.0,,3.0,1.0,0.0,1.0,1.0,0,1,0.0,0.0,49.0,56.0,51.0,45.0,49.0,251.0,0,A1
20162,MANIZALES,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,71.0,62.0,62.0,58.0,60.0,316.0,0,A2
20162,MANIZALES,3,6.0,,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,64.0,62.0,61.0,60.0,62.0,309.0,0,A2
20162,SUPIA,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,49.0,46.0,44.0,44.0,34.0,225.0,1,A-
20162,MANIZALES,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,29.0,35.0,35.0,28.0,40.0,161.0,1,A-
20162,MANIZALES,1,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,35.0,37.0,40.0,43.0,33.0,191.0,1,A-
20162,MANIZALES,2,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,69.0,79.0,72.0,64.0,67.0,354.0,0,A2
20162,SAN JOSE,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,49.0,42.0,48.0,42.0,32.0,220.0,1,A-
20162,SAMANA,1,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,41.0,54.0,46.0,37.0,31.0,218.0,1,A-
20162,MANIZALES,2,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,51.0,41.0,49.0,42.0,43.0,228.0,1,A-
20162,MANIZALES,1,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,51.0,64.0,54.0,55.0,47.0,277.0,0,A-
20162,MANIZALES,4,8.0,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,72.0,71.0,67.0,68.0,52.0,341.0,0,A1
20162,MANIZALES,2,6.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,49.0,47.0,46.0,42.0,49.0,230.0,0,A1
20162,MANIZALES,3,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,52.0,53.0,50.0,49.0,53.0,254.0,0,A1
20162,MANIZALES,3,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,60.0,55.0,59.0,53.0,61.0,286.0,0,A2
20162,MARMATO,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,42.0,47.0,48.0,38.0,49.0,221.0,1,A1
20162,RIOSUCIO,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,40.0,47.0,49.0,46.0,59.0,233.0,0,A2
20162,MANIZALES,3,4.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,60.0,57.0,63.0,66.0,69.0,310.0,0,B1
20162,MANIZALES,2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,45.0,53.0,52.0,53.0,53.0,254.0,0,A1
20162,MANIZALES,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,43.0,45.0,44.0,55.0,50.0,235.0,0,A1
20162,NEIRA,2,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,57.0,54.0,57.0,51.0,48.0,271.0,0,A-
20162,PENSILVANIA,1,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0.0,0.0,48.0,48.0,56.0,44.0,36.0,239.0,0,A-
20162,NEIRA,1,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,43.0,58.0,48.0,48.0,46.0,245.0,0,A-
20162,VILLAMARIA,3,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,64.0,52.0,61.0,54.0,54.0,288.0,0,A1
20162,SALAMINA,3,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,57.0,64.0,65.0,65.0,57.0,311.0,0,A1
20162,VILLAMARIA,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,32.0,40.0,40.0,37.0,39.0,187.0,1,A-
20162,PACORA,2,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,39.0,54.0,52.0,60.0,44.0,253.0,0,A-
20162,MANIZALES,2,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,,0.0,40.0,47.0,50.0,42.0,44.0,223.0,1,A-
20162,MANIZALES,3,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,42.0,42.0,54.0,42.0,47.0,226.0,1,A-
20162,PENSILVANIA,1,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,56.0,51.0,54.0,47.0,51.0,260.0,0,A1
20162,PENSILVANIA,1,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,54.0,61.0,57.0,66.0,61.0,298.0,0,A2
20162,MANIZALES,3,1.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,43.0,37.0,44.0,36.0,49.0,204.0,1,A1
20162,MANIZALES,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,39.0,42.0,49.0,34.0,45.0,206.0,1,A-
20162,MANIZALES,1,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,38.0,54.0,51.0,57.0,36.0,244.0,0,A-
20162,MANIZALES,2,4.0,3.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,76.0,70.0,73.0,65.0,73.0,356.0,0,B1
20162,MANIZALES,3,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,50.0,41.0,47.0,49.0,38.0,230.0,0,A-
20162,MANIZALES,3,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,55.0,55.0,62.0,56.0,54.0,283.0,0,A1
20162,ARANZAZU,1,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,54.0,64.0,60.0,63.0,65.0,304.0,0,A2
20162,VILLAMARIA,2,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0,1,,0.0,54.0,54.0,58.0,58.0,65.0,283.0,0,A2
20162,VILLAMARIA,3,4.0,0.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,44.0,48.0,53.0,45.0,47.0,238.0,0,A-
20162,MANIZALES,2,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,46.0,45.0,51.0,49.0,63.0,245.0,0,A2
20162,MANIZALES,4,6.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,46.0,67.0,42.0,53.0,59.0,261.0,0,A2
20162,LA DORADA,2,7.0,7.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,47.0,52.0,37.0,41.0,42.0,221.0,1,A-
20162,SALAMINA,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,64.0,60.0,65.0,57.0,42.0,300.0,0,A-
20162,SALAMINA,2,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,63.0,54.0,59.0,48.0,62.0,282.0,0,A2
20162,VICTORIA,2,4.0,,2.0,0.0,1.0,0.0,1.0,0,1,0.0,1.0,59.0,62.0,59.0,56.0,54.0,292.0,0,A1
20162,MANZANARES,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,33.0,48.0,36.0,38.0,34.0,191.0,1,A-
20162,LA MERCED,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,58.0,55.0,59.0,59.0,55.0,289.0,0,A1
20162,MANIZALES,2,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,1.0,57.0,50.0,52.0,56.0,42.0,264.0,0,A-
20162,AGUADAS,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0,1,0.0,1.0,73.0,73.0,74.0,76.0,71.0,370.0,0,B1
20162,AGUADAS,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,60.0,70.0,59.0,58.0,54.0,306.0,0,A1
20162,NORCASIA,1,6.0,,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,38.0,38.0,33.0,47.0,35.0,194.0,1,A-
20162,CHINCHINA,2,4.0,6.0,3.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,40.0,43.0,57.0,41.0,45.0,228.0,1,A-
20162,ANSERMA,2,4.0,9.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,67.0,59.0,67.0,67.0,73.0,328.0,0,B1
20162,MANIZALES,1,4.0,0.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,36.0,38.0,41.0,41.0,37.0,193.0,1,A-
20162,MANIZALES,3,6.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,100.0,77.0,74.0,74.0,81.0,406.0,0,B+
20162,MANZANARES,2,8.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,55.0,55.0,61.0,59.0,51.0,286.0,0,A1
20162,MANIZALES,3,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,66.0,64.0,66.0,64.0,68.0,326.0,0,B1
20162,SUPIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,30.0,36.0,32.0,35.0,49.0,172.0,1,A1
20162,MANIZALES,3,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,35.0,44.0,48.0,41.0,50.0,214.0,1,A1
20162,MANZANARES,2,8.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,55.0,55.0,61.0,59.0,51.0,286.0,0,A1
20162,VITERBO,2,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,34.0,38.0,50.0,42.0,46.0,206.0,1,A-
20162,MANIZALES,2,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,56.0,53.0,51.0,50.0,51.0,261.0,0,A1
20162,RIOSUCIO,2,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,52.0,50.0,57.0,55.0,57.0,269.0,0,A1
20162,SUPIA,2,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,58.0,53.0,56.0,58.0,63.0,283.0,0,A2
20162,MANIZALES,1,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,1.0,56.0,44.0,61.0,48.0,49.0,260.0,0,A1
20162,VILLAMARIA,2,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,,1.0,43.0,46.0,52.0,46.0,53.0,235.0,0,A1
20162,MANIZALES,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,46.0,47.0,47.0,39.0,47.0,225.0,1,A-
20162,LA DORADA,2,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,41.0,38.0,45.0,50.0,58.0,223.0,1,A1
20162,SUPIA,2,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0,1,0.0,0.0,32.0,46.0,36.0,40.0,43.0,194.0,1,A-
20162,NORCASIA,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,53.0,46.0,47.0,30.0,51.0,221.0,1,A1
20162,LA MERCED,2,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,65.0,60.0,63.0,55.0,60.0,304.0,0,A2
20162,LA MERCED,2,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,53.0,57.0,62.0,63.0,53.0,292.0,0,A1
20162,MANIZALES,3,7.0,8.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,50.0,55.0,61.0,64.0,66.0,291.0,0,A2
20162,MANIZALES,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,27.0,46.0,41.0,45.0,42.0,200.0,1,A-
20162,MANIZALES,2,6.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,58.0,55.0,59.0,56.0,62.0,286.0,0,A2
20162,MANIZALES,1,1.0,,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,35.0,34.0,54.0,49.0,31.0,210.0,1,A-
20162,ANSERMA,1,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,48.0,43.0,47.0,39.0,53.0,225.0,1,A1
20162,MANIZALES,3,8.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,63.0,66.0,59.0,64.0,47.0,308.0,0,A-
20162,RIOSUCIO,1,2.0,,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,44.0,42.0,47.0,44.0,45.0,223.0,1,A-
20162,RIOSUCIO,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,34.0,36.0,41.0,46.0,32.0,192.0,1,A-
20162,MANIZALES,1,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,44.0,49.0,44.0,53.0,42.0,235.0,0,A-
20162,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,70.0,62.0,69.0,74.0,77.0,347.0,0,B1
20162,MANIZALES,3,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,45.0,55.0,50.0,45.0,54.0,245.0,0,A1
20162,RIOSUCIO,3,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,41.0,47.0,49.0,46.0,43.0,228.0,1,A-
20162,ARANZAZU,1,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,54.0,56.0,53.0,53.0,50.0,268.0,0,A1
20162,RIOSUCIO,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,35.0,51.0,47.0,40.0,53.0,220.0,1,A1
20162,MANIZALES,2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,60.0,58.0,63.0,62.0,56.0,302.0,0,A1
20162,CHINCHINA,1,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,42.0,59.0,53.0,50.0,43.0,252.0,0,A-
20162,SAMANA,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,24.0,36.0,36.0,39.0,41.0,172.0,1,A-
20162,LA DORADA,2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,40.0,42.0,46.0,45.0,41.0,216.0,1,A-
20162,MARQUETALIA,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,59.0,52.0,54.0,61.0,55.0,284.0,0,A1
20162,PALESTINA,2,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1,1,,0.0,34.0,41.0,33.0,39.0,43.0,186.0,1,A-
20162,MANIZALES,1,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,39.0,45.0,55.0,26.0,45.0,207.0,1,A-
20162,MARMATO,1,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,38.0,46.0,49.0,37.0,32.0,209.0,1,A-
20162,LA DORADA,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,48.0,52.0,48.0,43.0,41.0,237.0,0,A-
20162,MANIZALES,3,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,51.0,53.0,45.0,48.0,47.0,246.0,0,A-
20162,MANZANARES,2,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,1.0,54.0,54.0,60.0,64.0,59.0,289.0,0,A2
20162,MANIZALES,3,5.0,3.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,49.0,62.0,50.0,56.0,64.0,275.0,0,A2
20162,MANIZALES,1,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,42.0,45.0,51.0,46.0,35.0,226.0,1,A-
20162,VILLAMARIA,2,4.0,8.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,61.0,57.0,67.0,53.0,37.0,288.0,0,A-
20162,RIOSUCIO,1,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,46.0,47.0,46.0,43.0,47.0,229.0,1,A-
20162,LA DORADA,3,8.0,5.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,62.0,59.0,60.0,55.0,48.0,290.0,0,A1
20162,LA DORADA,1,3.0,,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,49.0,50.0,42.0,44.0,47.0,232.0,0,A-
20162,RIOSUCIO,1,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0,0,0.0,1.0,44.0,56.0,47.0,51.0,60.0,252.0,0,A2
20162,CHINCHINA,1,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,39.0,45.0,46.0,44.0,55.0,222.0,1,A1
20162,MANIZALES,3,6.0,6.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,63.0,61.0,62.0,64.0,59.0,312.0,0,A2
20162,RIOSUCIO,2,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,34.0,41.0,48.0,37.0,35.0,198.0,1,A-
20162,MANIZALES,2,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,58.0,59.0,59.0,59.0,69.0,296.0,0,B1
20162,VILLAMARIA,1,8.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,61.0,71.0,61.0,70.0,58.0,325.0,0,A1
20162,RIOSUCIO,1,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,0,0.0,1.0,33.0,45.0,41.0,31.0,45.0,190.0,1,A-
20162,SAMANA,3,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,47.0,46.0,61.0,50.0,42.0,251.0,0,A-
20162,MANIZALES,4,9.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,61.0,62.0,69.0,66.0,73.0,326.0,0,B1
20162,MANIZALES,2,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,68.0,53.0,68.0,55.0,76.0,310.0,0,B1
20162,ARANZAZU,2,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,67.0,71.0,74.0,70.0,56.0,346.0,0,A1
20162,VILLAMARIA,3,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,1.0,58.0,55.0,53.0,54.0,45.0,270.0,0,A-
20162,LA DORADA,1,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,51.0,58.0,49.0,50.0,43.0,256.0,0,A-
20162,VILLAMARIA,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,59.0,54.0,51.0,55.0,46.0,271.0,0,A-
20162,NEIRA,3,,,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,61.0,59.0,61.0,58.0,60.0,299.0,0,A2
20162,PALESTINA,2,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,1.0,48.0,48.0,52.0,42.0,50.0,237.0,0,A1
20162,ANSERMA,1,,,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,37.0,45.0,49.0,56.0,51.0,236.0,0,A1
20162,MANZANARES,2,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,61.0,60.0,61.0,59.0,44.0,296.0,0,A-
20162,MANIZALES,3,9.0,,3.0,1.0,1.0,0.0,1.0,1,0,0.0,0.0,61.0,67.0,65.0,69.0,68.0,330.0,0,B1
20162,LA DORADA,3,7.0,5.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,40.0,42.0,40.0,34.0,45.0,198.0,1,A-
20162,VILLAMARIA,2,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,58.0,59.0,60.0,61.0,52.0,295.0,0,A1
20162,MANZANARES,2,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,61.0,60.0,61.0,59.0,44.0,296.0,0,A-
20162,VITERBO,1,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,29.0,37.0,42.0,43.0,50.0,194.0,1,A1
20162,MANIZALES,3,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,51.0,61.0,53.0,51.0,47.0,267.0,0,A-
20162,AGUADAS,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,28.0,38.0,39.0,27.0,33.0,165.0,1,A-
20162,PALESTINA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,49.0,46.0,59.0,51.0,58.0,259.0,0,A1
20162,MANIZALES,2,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,45.0,41.0,57.0,41.0,56.0,235.0,0,A1
20162,SUPIA,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,54.0,58.0,59.0,62.0,32.0,281.0,0,A-
20162,MANIZALES,3,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,51.0,68.0,56.0,58.0,56.0,290.0,0,A1
20162,MANIZALES,2,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,47.0,51.0,54.0,44.0,47.0,243.0,0,A-
20162,MANIZALES,3,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,50.0,52.0,40.0,48.0,37.0,232.0,0,A-
20162,MANIZALES,2,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,57.0,61.0,59.0,61.0,67.0,300.0,0,A2
20162,MANIZALES,3,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1,1,0.0,0.0,40.0,50.0,39.0,43.0,43.0,215.0,1,A-
20162,MANIZALES,3,3.0,,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,35.0,35.0,30.0,26.0,45.0,163.0,1,A-
20162,VILLAMARIA,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,56.0,52.0,54.0,39.0,42.0,249.0,0,A-
20162,MANIZALES,3,9.0,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,56.0,64.0,64.0,57.0,77.0,307.0,0,B1
20162,SUPIA,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,62.0,56.0,57.0,45.0,39.0,268.0,0,A-
20162,MANIZALES,2,6.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,,1.0,60.0,58.0,52.0,58.0,59.0,287.0,0,A2
