"periodo","cole_mcpio_ubicacion","cole_depto_ubicacion","punt_matematicas","punt_lectura_critica","punt_global","fami_estratovivienda","fami_educacionmadre","fami_educacionpadre","fami_personashogar","fami_cuartoshogar","fami_tienecomputador","fami_tieneinternet","fami_tieneautomovil","fami_tienelavadora","punt_c_naturales","punt_sociales_ciudadanas","punt_ingles","cole_naturaleza","cole_area_ubicacion","cole_bilingue","estu_genero","desemp_ingles"
"20194","SALAMINA","CALDAS","32.0","48","201","Estrato 2","Primaria incompleta","Secundaria (Bachillerato) completa","3 a 4","Cuatro","Si","Si","No","Si","42","38","42.0","OFICIAL","URBANO","N","M","A-"
"20194","PALESTINA","CALDAS","50.0","43","238","Estrato 2","Primaria incompleta","Primaria incompleta","5 a 6","Tres","No","No","No","Si","48","48","51.0","OFICIAL","RURAL","N","F","A1"
"20194","VITERBO","CALDAS","40.0","51","240","Estrato 3","Primaria incompleta","Técnica o tecnológica incompleta","3 a 4","Tres","Si","Si","No","Si","44","58","45.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","42.0","59","247","Estrato 4","Educación profesional completa","Educación profesional completa","5 a 6","Cinco","Si","Si","Si","Si","39","54","61.0","NO OFICIAL","URBANO","N","M","A2"
"20194","MANIZALES","CALDAS","31.0","36","170","Estrato 3","Primaria incompleta","Primaria incompleta","3 a 4","Dos","No","Si","No","Si","35","35","32.0","NO OFICIAL","URBANO","N","F","A-"
"20194","LA DORADA","CALDAS","53.0","52","225","Estrato 1","Primaria incompleta","Técnica o tecnológica completa","3 a 4","Dos","Si","No","No","Si","33","46","33.0","OFICIAL","URBANO","N","F","A-"
"20194","NORCASIA","CALDAS","41.0","52","219","Estrato 2","Técnica o tecnológica completa","Educación profesional completa","5 a 6","Tres","Si","Si","Si","Si","43","46","24.0","OFICIAL","URBANO","N","F","A-"
"20194","SALAMINA","CALDAS","46.0","43","214","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","5 a 6","Cuatro","No","No","No","Si","40","42","43.0","OFICIAL","RURAL","N","M","A-"
"20194","SUPÍA","CALDAS","62.0","72","340","Estrato 2","Secundaria (Bachillerato) completa","","","","","No","","","65","72","70.0","OFICIAL","URBANO","N","M","B1"
"20194","PALESTINA","CALDAS","50.0","43","238","Estrato 2","Primaria incompleta","Primaria incompleta","5 a 6","Tres","No","No","No","Si","48","48","51.0","OFICIAL","RURAL","N","F","A1"
"20194","NORCASIA","CALDAS","41.0","52","219","Estrato 2","Técnica o tecnológica completa","Educación profesional completa","5 a 6","Tres","Si","Si","Si","Si","43","46","24.0","OFICIAL","URBANO","N","F","A-"
"20194","AGUADAS","CALDAS","41.0","31","190","Estrato 1","Primaria completa","Secundaria (Bachillerato) completa","3 a 4","Dos","No","No","Si","Si","41","41","32.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","49.0","67","288","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","5 a 6","Dos","Si","Si","No","Si","50","60","71.0","OFICIAL","URBANO","N","F","B1"
"20194","MANIZALES","CALDAS","68.0","59","328","Estrato 4","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","70","67","62.0","NO OFICIAL","URBANO","N","M","A2"
"20194","VITERBO","CALDAS","40.0","51","240","Estrato 3","Primaria incompleta","Técnica o tecnológica incompleta","3 a 4","Tres","Si","Si","No","Si","44","58","45.0","OFICIAL","URBANO","N","M","A-"
"20194","AGUADAS","CALDAS","41.0","31","190","Estrato 1","Primaria completa","Secundaria (Bachillerato) completa","3 a 4","Dos","No","No","Si","Si","41","41","32.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","49.0","67","288","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","5 a 6","Dos","Si","Si","No","Si","50","60","71.0","OFICIAL","URBANO","N","F","B1"
"20194","MANIZALES","CALDAS","68.0","59","328","Estrato 4","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","70","67","62.0","NO OFICIAL","URBANO","N","M","A2"
"20194","MANIZALES","CALDAS","61.0","48","253","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","3 a 4","Tres","No","Si","No","Si","46","48","49.0","OFICIAL","URBANO","N","F","A1"
"20194","RIOSUCIO","CALDAS","66.0","74","331","Estrato 3","No sabe","Educación profesional completa","3 a 4","Tres","Si","No","No","Si","62","64","62.0","OFICIAL","URBANO","N","M","A2"
"20194","MANIZALES","CALDAS","31.0","36","170","Estrato 3","Primaria incompleta","Primaria incompleta","3 a 4","Dos","No","Si","No","Si","35","35","32.0","NO OFICIAL","URBANO","N","F","A-"
"20194","SUPÍA","CALDAS","48.0","56","241","Estrato 2","Secundaria (Bachillerato) completa","Primaria completa","3 a 4","Tres","No","No","No","Si","44","45","48.0","OFICIAL","RURAL","N","M","A1"
"20194","MANIZALES","CALDAS","40.0","51","239","","","","","","","","","","52","45","57.0","NO OFICIAL","URBANO","N","F","A1"
"20194","PALESTINA","CALDAS","52.0","52","246","Estrato 1","Primaria incompleta","Primaria completa","5 a 6","Cuatro","Si","Si","No","Si","46","50","40.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","37.0","38","183","Estrato 1","Ninguno","Primaria incompleta","3 a 4","Tres","No","No","No","No","35","36","37.0","OFICIAL","URBANO","N","F","A-"
"20194","SUPÍA","CALDAS","48.0","56","241","Estrato 2","Secundaria (Bachillerato) completa","Primaria completa","3 a 4","Tres","No","No","No","Si","44","45","48.0","OFICIAL","RURAL","N","M","A1"
"20194","MANIZALES","CALDAS","40.0","51","239","","","","","","","","","","52","45","57.0","NO OFICIAL","URBANO","N","F","A1"
"20194","MANZANARES","CALDAS","40.0","38","188","Estrato 1","Primaria completa","Primaria completa","5 a 6","Tres","No","No","No","Si","41","33","33.0","OFICIAL","RURAL","N","M","A-"
"20194","MANIZALES","CALDAS","37.0","38","183","Estrato 1","Ninguno","Primaria incompleta","3 a 4","Tres","No","No","No","No","35","36","37.0","OFICIAL","URBANO","N","F","A-"
"20194","LA DORADA","CALDAS","67.0","58","306","Estrato 3","Secundaria (Bachillerato) incompleta","Educación profesional completa","3 a 4","Uno","Si","Si","Si","Si","68","51","63.0","NO OFICIAL","URBANO","N","M","A2"
"20194","MANIZALES","CALDAS","61.0","48","253","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","3 a 4","Tres","No","Si","No","Si","46","48","49.0","OFICIAL","URBANO","N","F","A1"
"20194","MANZANARES","CALDAS","40.0","38","188","Estrato 1","Primaria completa","Primaria completa","5 a 6","Tres","No","No","No","Si","41","33","33.0","OFICIAL","RURAL","N","M","A-"
"20194","MANIZALES","CALDAS","74.0","71","360","Estrato 4","Postgrado","Educación profesional completa","3 a 4","Dos","Si","Si","Si","Si","72","75","59.0","NO OFICIAL","URBANO","N","M","A2"
"20194","LA DORADA","CALDAS","67.0","58","306","Estrato 3","Secundaria (Bachillerato) incompleta","Educación profesional completa","3 a 4","Uno","Si","Si","Si","Si","68","51","63.0","NO OFICIAL","URBANO","N","M","A2"
"20194","SUPÍA","CALDAS","32.0","41","185","Estrato 2","Secundaria (Bachillerato) completa","Primaria incompleta","7 a 8","Dos","No","No","No","Si","41","33","39.0","OFICIAL","URBANO","N","F","A-"
"20194","NEIRA","CALDAS","42.0","51","239","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","5 a 6","Cuatro","No","No","No","Si","54","41","57.0","OFICIAL","RURAL","","F","A1"
"20194","MANIZALES","CALDAS","53.0","50","233","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","5 a 6","Tres","Si","Si","No","No","46","38","46.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","66.0","59","275","Estrato 3","Educación profesional completa","Educación profesional completa","3 a 4","Dos","Si","Si","No","Si","50","44","58.0","OFICIAL","URBANO","N","F","A2"
"20194","SUPÍA","CALDAS","32.0","41","185","Estrato 2","Secundaria (Bachillerato) completa","Primaria incompleta","7 a 8","Dos","No","No","No","Si","41","33","39.0","OFICIAL","URBANO","N","F","A-"
"20194","RIOSUCIO","CALDAS","66.0","74","331","Estrato 3","No sabe","Educación profesional completa","3 a 4","Tres","Si","No","No","Si","62","64","62.0","OFICIAL","URBANO","N","M","A2"
"20194","MANIZALES","CALDAS","53.0","50","233","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","5 a 6","Tres","Si","Si","No","No","46","38","46.0","OFICIAL","URBANO","N","M","A-"
"20194","ANSERMA","CALDAS","47.0","33","194","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","1 a 2","Dos","No","No","No","Si","37","38","39.0","OFICIAL","URBANO","N","F","A-"
"20194","MANIZALES","CALDAS","56.0","48","255","Sin Estrato","Primaria completa","Primaria completa","5 a 6","Dos","Si","No","Si","Si","54","50","39.0","OFICIAL","URBANO","","M","A-"
"20194","NEIRA","CALDAS","42.0","51","239","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","5 a 6","Cuatro","No","No","No","Si","54","41","57.0","OFICIAL","RURAL","","F","A1"
"20194","LA DORADA","CALDAS","35.0","41","215","Estrato 1","Secundaria (Bachillerato) incompleta","Ninguno","5 a 6","Tres","No","Si","No","Si","54","43","39.0","OFICIAL","URBANO","N","F","A-"
"20194","ANSERMA","CALDAS","47.0","33","194","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","1 a 2","Dos","No","No","No","Si","37","38","39.0","OFICIAL","URBANO","N","F","A-"
"20194","MANIZALES","CALDAS","56.0","48","255","Sin Estrato","Primaria completa","Primaria completa","5 a 6","Dos","Si","No","Si","Si","54","50","39.0","OFICIAL","URBANO","","M","A-"
"20194","MANIZALES","CALDAS","44.0","43","187","Estrato 2","Primaria incompleta","Ninguno","5 a 6","Tres","No","Si","No","Si","29","38","25.0","OFICIAL","RURAL","N","M","A-"
"20194","MANIZALES","CALDAS","65.0","67","327","Estrato 4","Educación profesional completa","Educación profesional completa","1 a 2","Dos","Si","Si","Si","Si","65","63","69.0","NO OFICIAL","URBANO","N","M","B1"
"20194","MANIZALES","CALDAS","66.0","59","275","Estrato 3","Educación profesional completa","Educación profesional completa","3 a 4","Dos","Si","Si","No","Si","50","44","58.0","OFICIAL","URBANO","N","F","A2"
"20194","MANIZALES","CALDAS","68.0","61","313","Estrato 4","Técnica o tecnológica completa","Postgrado","3 a 4","Tres","Si","Si","No","Si","62","62","54.0","OFICIAL","URBANO","N","F","A1"
"20194","MANIZALES","CALDAS","44.0","43","187","Estrato 2","Primaria incompleta","Ninguno","5 a 6","Tres","No","Si","No","Si","29","38","25.0","OFICIAL","RURAL","N","M","A-"
"20194","LA DORADA","CALDAS","35.0","41","215","Estrato 1","Secundaria (Bachillerato) incompleta","Ninguno","5 a 6","Tres","No","Si","No","Si","54","43","39.0","OFICIAL","URBANO","N","F","A-"
"20194","MANIZALES","CALDAS","54.0","55","273","Estrato 6","Técnica o tecnológica completa","Técnica o tecnológica completa","3 a 4","Tres","Si","Si","No","Si","49","62","49.0","NO OFICIAL","URBANO","N","F","A1"
"20194","MANIZALES","CALDAS","19.0","29","137","Estrato 2","Técnica o tecnológica completa","Ninguno","7 a 8","Cuatro","Si","Si","Si","Si","35","25","32.0","NO OFICIAL","URBANO","N","F","A-"
"20194","VILLAMARÍA","CALDAS","50.0","66","270","Estrato 1","Secundaria (Bachillerato) completa","No sabe","3 a 4","Dos","Si","Si","No","Si","46","53","56.0","OFICIAL","URBANO","","F","A1"
"20194","MANIZALES","CALDAS","65.0","67","327","Estrato 4","Educación profesional completa","Educación profesional completa","1 a 2","Dos","Si","Si","Si","Si","65","63","69.0","NO OFICIAL","URBANO","N","M","B1"
"20194","SALAMINA","CALDAS","45.0","48","218","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","3 a 4","Cuatro","No","No","No","No","48","35","39.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","19.0","29","137","Estrato 2","Técnica o tecnológica completa","Ninguno","7 a 8","Cuatro","Si","Si","Si","Si","35","25","32.0","NO OFICIAL","URBANO","N","F","A-"
"20194","VILLAMARÍA","CALDAS","50.0","66","270","Estrato 1","Secundaria (Bachillerato) completa","No sabe","3 a 4","Dos","Si","Si","No","Si","46","53","56.0","OFICIAL","URBANO","","F","A1"
"20194","RIOSUCIO","CALDAS","55.0","60","277","Estrato 2","Secundaria (Bachillerato) completa","Primaria completa","3 a 4","Tres","No","No","Si","Si","52","53","61.0","OFICIAL","RURAL","N","F","A2"
"20194","SALAMINA","CALDAS","45.0","48","218","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","3 a 4","Cuatro","No","No","No","No","48","35","39.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","52.0","56","224","","","","","","","","","","53","26","22.0","OFICIAL","URBANO","N","M","A-"
"20194","SALAMINA","CALDAS","46.0","43","214","Estrato 1","Secundaria (Bachillerato) completa","Primaria incompleta","5 a 6","Cuatro","No","No","No","Si","40","42","43.0","OFICIAL","RURAL","N","M","A-"
"20194","RIOSUCIO","CALDAS","55.0","60","277","Estrato 2","Secundaria (Bachillerato) completa","Primaria completa","3 a 4","Tres","No","No","Si","Si","52","53","61.0","OFICIAL","RURAL","N","F","A2"
"20194","MARMATO","CALDAS","48.0","59","236","Estrato 2","Técnica o tecnológica completa","No sabe","3 a 4","Dos","Si","Si","No","Si","40","44","41.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","67.0","66","332","Estrato 3","Educación profesional incompleta","No sabe","1 a 2","Dos","Si","Si","No","Si","63","67","73.0","NO OFICIAL","URBANO","","F","B1"
"20194","AGUADAS","CALDAS","43.0","53","215","Estrato 1","Primaria incompleta","Ninguno","5 a 6","Tres","No","No","No","No","36","39","45.0","OFICIAL","URBANO","N","M","A-"
"20194","VICTORIA","CALDAS","55.0","47","245","Estrato 2","Primaria completa","Primaria completa","3 a 4","Tres","No","Si","No","Si","57","39","44.0","OFICIAL","RURAL","","F","A-"
"20194","MARMATO","CALDAS","48.0","59","236","Estrato 2","Técnica o tecnológica completa","No sabe","3 a 4","Dos","Si","Si","No","Si","40","44","41.0","OFICIAL","URBANO","N","M","A-"
"20194","MANIZALES","CALDAS","67.0","66","332","Estrato 3","Educación profesional incompleta","No sabe","1 a 2","Dos","Si","Si","No","Si","63","67","73.0","NO OFICIAL","URBANO","","F","B1"
"20194","AGUADAS","CALDAS","43.0","53","215","Estrato 1","Primaria incompleta","Ninguno","5 a 6","Tres","No","No","No","No","36","39","45.0","OFICIAL","URBANO","N","M","A-"
"20194","VICTORIA","CALDAS","55.0","47","245","Estrato 2","Primaria completa","Primaria completa","3 a 4","Tres","No","Si","No","Si","57","39","44.0","OFICIAL","RURAL","","F","A-"
"20194","FILADELFIA","CALDAS","43.0","43","198","Estrato 2","Primaria incompleta","Primaria incompleta","1 a 2","Dos","No","No","No","Si","34","39","39.0","OFICIAL","RURAL","","F","A-"
"20194","MANIZALES","CALDAS","68.0","61","313","Estrato 4","Técnica o tecnológica completa","Postgrado","3 a 4","Tres","Si","Si","No","Si","62","62","54.0","OFICIAL","URBANO","N","F","A1"
"20194","RISARALDA","CALDAS","43.0","54","229","Estrato 2","Primaria completa","Secundaria (Bachillerato) completa","5 a 6","Tres","No","No","Si","Si","48","35","55.0","OFICIAL","URBANO","N","F","A1"
"20194","LA DORADA","CALDAS","34.0","57","217","Estrato 3","Técnica o tecnológica completa","Técnica o tecnológica incompleta","","","","Si","","","39","43","44.0","OFICIAL","URBANO","N","M","A-"
"20194","FILADELFIA","CALDAS","43.0","43","198","Estrato 2","Primaria incompleta","Primaria incompleta","1 a 2","Dos","No","No","No","Si","34","39","39.0","OFICIAL","RURAL","","F","A-"
"20194","PALESTINA","CALDAS","42.0","51","242","Estrato 1","Primaria incompleta","Primaria incompleta","3 a 4","Tres","No","Si","No","No","51","49","50.0","OFICIAL","URBANO","N","F","A1"
"20194","RISARALDA","CALDAS","43.0","54","229","Estrato 2","Primaria completa","Secundaria (Bachillerato) completa","5 a 6","Tres","No","No","Si","Si","48","35","55.0","OFICIAL","URBANO","N","F","A1"
"20194","LA DORADA","CALDAS","34.0","57","217","Estrato 3","Técnica o tecnológica completa","Técnica o tecnológica incompleta","","","","Si","","","39","43","44.0","OFICIAL","URBANO","N","M","A-"
"20194","PÁCORA","CALDAS","60.0","69","293","Estrato 3","Secundaria (Bachillerato) incompleta","Primaria incompleta","3 a 4","Dos","Si","Si","No","Si","56","54","46.0","OFICIAL","URBANO","N","M","A-"
"20194","PALESTINA","CALDAS","42.0","51","242","Estrato 1","Primaria incompleta","Primaria incompleta","3 a 4","Tres","No","Si","No","No","51","49","50.0","OFICIAL","URBANO","N","F","A1"
"20194","MANIZALES","CALDAS","32.0","42","172","Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","3 a 4","Dos","No","Si","No","Si","37","29","27.0","NO OFICIAL","URBANO","","M","A-"
"20194","ANSERMA","CALDAS","45.0","37","198","Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","5 a 6","Tres","Si","No","No","Si","42","35","37.0","OFICIAL","URBANO","N","F","A-"
"20194","MANIZALES","CALDAS","54.0","55","273","Estrato 6","Técnica o tecnológica completa","Técnica o tecnológica completa","3 a 4","Tres","Si","Si","No","Si","49","62","49.0","NO OFICIAL","URBANO","N","F","A1"
"20194","NEIRA","CALDAS","46.0","60","274","Estrato 2","Primaria incompleta","Secundaria (Bachillerato) incompleta","1 a 2","Tres","No","No","No","Si","53","57","64.0","OFICIAL","URBANO","N","M","A2"
"20194","VITERBO","CALDAS","40.0","33","165","Estrato 1","Primaria incompleta","Secundaria (Bachillerato) incompleta","3 a 4","Dos","No","No","No","Si","25","29","49.0","OFICIAL","URBANO","N","M","A1"
"20194","SAMANÁ","CALDAS","63.0","72","299","Estrato 2","Primaria completa","Primaria completa","3 a 4","Tres","No","Si","No","Si","55","51","54.0","OFICIAL","RURAL","N","M","A1"
"20194","PÁCORA","CALDAS","60.0","69","293","Estrato 3","Secundaria (Bachillerato) incompleta","Primaria incompleta","3 a 4","Dos","Si","Si","No","Si","56","54","46.0","OFICIAL","URBANO","N","M","A-"
"20194","NEIRA","CALDAS","46.0","60","274","Estrato 2","Primaria incompleta","Secundaria (Bachillerato) incompleta","1 a 2","Tres","No","No","No","Si","53","57","64.0","OFICIAL","URBANO","N","M","A2"
"20194","VITERBO","CALDAS","40.0","33","165","Estrato 1","Primaria incompleta","Secundaria (Bachillerato) incompleta","3 a 4","Dos","No","No","No","Si","25","29","49.0","OFICIAL","URBANO","N","M","A1"
"20194","MANIZALES","CALDAS","61.0","65","313","Estrato 3","Educación profesional completa","Educación profesional completa","5 a 6","Cuatro","Si","Si","Si","Si","63","58","74.0","NO OFICIAL","URBANO","N","M","B1"
"20194","RIOSUCIO","CALDAS","58.0","53","247","Estrato 1","Secundaria (Bachillerato) completa","Primaria completa","5 a 6","Tres","Si","No","No","No","46","39","54.0","OFICIAL","RURAL","N","M","A1"
"20194","CHINCHINÁ","CALDAS","42.0","65","267","Estrato 2","Primaria incompleta","Primaria incompleta","3 a 4","Dos","Si","No","No","Si","51","57","48.0","OFICIAL","URBANO","N","F","A1"
"20194","MARQUETALIA","CALDAS","51.0","48","231","Estrato 2","Primaria incompleta","Primaria incompleta","5 a 6","Tres","No","No","No","Si","40","47","43.0","OFICIAL","RURAL","N","F","A-"
"20194","MANIZALES","CALDAS","61.0","65","313","Estrato 3","Educación profesional completa","Educación profesional completa","5 a 6","Cuatro","Si","Si","Si","Si","63","58","74.0","NO OFICIAL","URBANO","N","M","B1"
